ID,log_10(M*),log_10(Mgas),log_10(Mbary),log_10(Mdyn),Mg,Tidal index Θ,log_10(sSFR),log_10(M*/Mgas),log_10(M*/Mdyn),log_10(Mbary/Mdyn),AM star,AM DM,T_DM,e_DM,f_DM,T_*,e_*,f_*,β_*,σ_z/σ_r,σ_θ/σ_r,V/σ,λRe,h3,h4,class
790869,8.491620315,9.459171806,9.503616602,10.56319715,-16.8275,-0.4561598836,-9.756325688,-0.9675514909,-2.071576838,-1.059580551,9.185254822,43.43744345,0.4449527585,0.3588269386,0.4293617522,,,,-0.05311819,0.8225436916,1.029980029,0.158102,0.103853,0.013911,-0.156024,3
790979,8.378975695,9.313804328,9.361542728,10.59925968,-16.6261,-1.430935643,-9.422664124,-0.9348286337,-2.22028399,-1.237716956,6.457460939,107.9710627,0.3446226396,0.3722064446,0.5530183598,,,,0.02848087409,0.8680249274,0.9551298009,0.193916,0.181256,-0.001538,0.026428,3
791072,8.190809032,9.508365182,9.528781619,10.56478506,-16.2379,-1.205333235,-9.509899071,-1.31755615,-2.373976024,-1.036003437,14.35988965,170.3277864,0.39813441,0.3872405551,0.5164102319,,,,-0.026465662,0.7160067975,0.9174555067,0.169949,0.176078,0.001116,0.003808,3
791224,8.283628831,9.569581709,9.59150096,10.54353648,-16.4944,-0.3978646527,-9.564896355,-1.285952878,-2.259907653,-0.952035524,6.099980978,243.537813,0.2250485456,0.2470651358,0.4731374621,,,,0.02248011246,0.8844468694,1.051330168,0.184057,0.186259,0.00244,0.02332,3
791553,8.40873609,9.425206197,9.465127145,10.57533171,-16.732,0.1941533311,-9.455303087,-1.016470107,-2.166595619,-1.110204564,22.33993651,140.6131921,0.3913109586,0.3183262481,0.4188026793,,,,-0.1281785032,0.6775017697,0.9018218722,0.214401,0.107464,0.007096,-0.011792,3
791737,8.53213161,9.363585274,9.423306395,10.58741373,-16.6383,-0.9175818813,-9.955849014,-0.8314536638,-2.055282123,-1.164107338,18.37041746,117.2391007,0.6156764286,0.5032126914,0.4600747195,,,,-0.009105831395,0.9579160636,1.051302068,0.136631,0.103006,-0.003009,-0.183709,3
791893,8.472532066,9.444831845,9.488817022,10.54981197,-16.6772,0.0705767827,-9.727530704,-0.972299779,-2.077279901,-1.060994945,52.80018514,164.2500768,0.1379082044,0.1825903181,0.4643253567,0.9992102105,0.996085208,0.3167961156,-0.1659910482,0.8524908176,1.128887023,0.215308,0.118086,0.00541,-0.008684,3
792321,8.198375879,9.425326687,9.450345351,10.57690748,-16.4254,0.2162953153,-9.297056532,-1.226950808,-2.378531599,-1.126562127,9.24321489,176.9814582,0.1894092659,0.2369300503,0.5045051546,,,,0.08035528596,0.8886374951,0.9544519587,0.119104,0.098647,-0.002311,0.00702,3
792436,8.279499728,9.404162871,9.435590569,10.59355336,-15.1247,-0.9456077387,-11.15590286,-1.124663143,-2.314053631,-1.15796279,46.89390902,147.2329199,0.3028058559,0.3475917917,0.5625036643,,,,0.1470414183,0.9041419525,0.9558369018,0.206334,0.20579,-0.000424,0.00752,3
792717,8.302046682,9.423997138,9.455614756,10.54823338,-16.2071,-0.989217146,-9.720607925,-1.121950456,-2.246186695,-1.092618622,54.99582144,144.1772015,0.3861428133,0.3849629239,0.525906909,,,,0.1322502795,0.8253943058,0.9510782996,0.356952,0.291163,-0.021763,-0.145554,3
792741,8.4352533,9.529806454,9.563405231,10.47753828,-16.8025,-0.7985597241,-9.90052806,-1.094553154,-2.042284981,-0.9141330505,14.80274241,97.49821591,0.4567221498,0.3128666417,0.3592637507,,,,-0.2926996426,0.7975504355,1.016261885,0.250417,0.12508,-0.004186,-0.123036,3
792916,8.503043578,9.381304853,9.435287265,10.58593396,-16.709,-0.3944451302,-9.784365882,-0.8782612754,-2.082890381,-1.150646694,7.359360805,125.6743362,0.2202019186,0.2927666186,0.5761832757,0.4222116997,0.2379496229,0.2865899348,-0.2942373625,1.081496468,1.204178004,0.221072,0.205009,-0.010202,-0.04717,3
792933,8.365705971,9.306214775,9.353365345,10.59071046,-16.4332,-0.9950093256,-9.885502058,-0.9405088044,-2.225004489,-1.237345114,14.05576301,79.9849508,0.8550507792,0.5173698725,0.2489202231,0.9908504177,0.9684156876,0.3732194607,-0.1075615962,0.7512802324,1.045367381,0.205762,0.219964,-0.00056,-0.134066,3
792955,8.288672143,9.342431093,9.379202475,10.58728483,-16.3606,-0.7637212489,-9.624288753,-1.05375895,-2.298612684,-1.208082352,8.122712255,80.6524765,0.2156046876,0.2609538789,0.5156045962,,,,0.09989862139,0.826147557,0.956991667,0.208835,0.151342,0.005349,-0.172429,3
793461,8.318709408,9.438184874,9.469976735,10.56165251,-16.519,-1.437765454,-9.648367984,-1.119475466,-2.242943103,-1.091675776,3.209772467,81.00412929,0.7285497797,0.3580367437,0.2340627139,,,,-0.1295516441,0.8894856735,0.9800494158,0.109703,0.089399,-0.004354,-0.178215,3
793505,8.210815401,9.390867394,9.418649627,10.58826789,-16.1028,-1.164424859,-9.811479211,-1.180051993,-2.377452485,-1.169618259,20.80812913,160.7876287,0.1640043329,0.2293878425,0.5320866513,0.984933898,0.9765748014,0.5613117788,0.01640368894,0.8708727325,1.043225365,0.227847,0.212288,-0.011721,0.006908,3
793543,8.295692023,9.359994391,9.3959193,10.56746299,-16.547,-0.4056120048,-9.559324209,-1.064302369,-2.271770966,-1.171543689,6.318822481,95.03456861,0.4186598747,0.2658237787,0.3249312831,0.9085385312,0.8538293303,0.5204194113,0.03187690298,1.071085294,1.03151524,0.322846,0.282673,-0.000977,-0.114481,3
793649,8.269499677,9.427621178,9.45679506,10.57778432,-16.3295,-0.6035070882,-9.561095775,-1.158121501,-2.308284641,-1.120989259,17.98878912,123.8382276,0.5229303514,0.3574575801,0.3655774878,,,,0.01221066787,0.843128253,1.047286862,0.212782,0.136766,-0.003833,0.000583,3
794051,8.395366111,9.474807915,9.509549984,10.48822492,-16.9917,-0.2194356596,-9.316340515,-1.079441804,-2.092858811,-0.9786749376,7.794130691,110.8606055,0.8430617666,0.3882536753,0.1817733277,0.8619049987,0.9238531051,0.9661624369,-0.1209769022,1.049446845,1.217024655,0.233565,0.185983,-0.003799,-0.140857,3
794731,8.225558906,9.478427108,9.502035079,10.54416145,-16.5519,-0.4491847044,-9.391056184,-1.252868202,-2.318602544,-1.042126371,4.654146582,61.22698342,0.4389595371,0.3270429809,0.3912492535,,,,0.01473406045,0.941380823,0.9988963448,0.121215,0.097047,-0.011836,-0.211039,3
794806,8.554155203,9.169347916,9.263662962,10.61335704,-16.4926,-1.127484641,-9.903749561,-0.6151927135,-2.059201838,-1.349694078,6.699930335,53.59343676,0.4852061268,0.3285353806,0.3582923733,0.8935812793,0.8565566694,0.572801045,-0.06103887312,1.007925032,1.044027236,0.185371,0.146869,0.017882,0.023445,3
795409,8.278980819,9.278133015,9.319602842,10.55661803,-16.1907,0.06390649427,-9.825523343,-0.9991521966,-2.277637212,-1.237015189,3.806916723,30.58082183,0.4371281973,0.3655217595,0.4456109892,0.9625925115,0.9424669459,0.5557617211,-0.07352711553,0.9516003395,1.035888364,0.120442,0.100871,,,3
795733,8.43355165,9.22655597,9.291411741,10.58967294,-16.4382,-1.584556785,-9.691112478,-0.7930043195,-2.156121291,-1.2982612,12.31692552,68.4436381,0.0801880139,0.1419930938,0.4858306332,,,,-0.2810331365,0.8558139578,1.119460177,0.284517,0.258258,0.005836,-0.06712,3
795799,8.41618173,9.320700843,9.371694805,10.57570419,-16.5046,-0.367673057,-9.851994008,-0.9045191131,-2.159522458,-1.204009382,5.575105061,35.40813301,0.7641664812,0.4336274517,0.2673352885,,,,0.06142844313,0.9993152237,1.014584624,0.381619,0.289061,0.005213,-0.010421,3
795978,8.434845512,9.263350219,9.323451337,10.58135546,-16.3865,0.2365962212,-10.16647585,-0.8285047074,-2.146509944,-1.257904119,20.52738592,91.55476848,0.5272602492,0.4032831525,0.4173033004,,,,0.004283206787,0.833625401,1.001840588,0.332419,0.240031,-0.005628,-0.009257,3
796002,8.376960403,9.36076925,9.403659056,10.56590196,-16.6464,-0.8773882714,-9.729921875,-0.9838088462,-2.188941558,-1.162242905,1.356912145,67.35186945,0.4152529032,0.3251353813,0.4079937176,,,,-0.1155523224,0.9715966086,0.9247687879,0.13108,0.142352,-0.00608,0.015717,3
796335,8.329472998,9.319342693,9.361666142,10.57916577,-16.1278,0.04462912071,-9.765847172,-0.9898696951,-2.249692776,-1.217499633,13.70509812,106.5830355,0.2903975999,0.3141127793,0.5171945706,0.9804333441,0.9637258829,0.5101101125,0.1651418214,0.9419144935,0.9631368852,0.298618,0.284104,-0.001051,0.011522,3
796433,8.285071192,9.322145849,9.360295889,10.56433261,-16.3842,-1.10146442,-9.69542872,-1.037074657,-2.279261419,-1.204036721,11.659853,120.5767132,0.487036488,0.4079892475,0.4586133984,,,,0.02931048449,0.9366690858,1.018317757,0.122056,0.086387,0.001816,0.009541,3
797384,8.478373801,9.307313666,9.367358569,10.56298577,-16.6022,-0.2964786782,-9.794824281,-0.8289398649,-2.084611969,-1.195627201,7.187004232,82.63804282,0.2891741714,0.3012175436,0.495263316,,,,0.04596873633,0.951213553,0.9985874986,0.320983,0.302034,,,3
797631,8.179368969,9.327640438,9.357461094,10.5461757,-16.2061,0.2242607931,-9.515867808,-1.148271469,-2.366806732,-1.188714607,1.924928218,94.02841902,0.4110172924,0.428135916,0.5671157461,,,,-0.06770667043,0.8431060198,0.9463282304,0.056641,0.053421,0.001443,-0.215374,3
797684,8.201645364,9.37794338,9.405959184,10.54480065,-16.3966,-1.01489847,-9.371960865,-1.176298017,-2.343155287,-1.138841466,2.747856213,149.7009882,0.6775267432,0.2855964359,0.2055948719,0.9652046999,0.9477828186,0.5642641167,-0.1837821245,0.7403155863,1.138147189,0.074906,0.077159,-0.000508,0.009641,3
797808,8.54013743,9.154377282,9.248878497,10.58990171,-16.4966,0.2308370092,-9.586642067,-0.6142398517,-2.049764276,-1.341023209,25.4234056,75.74527399,0.3481473656,0.4072415173,0.6101294584,,,,0.1493587441,0.840385974,0.9809614484,0.183803,0.130211,0.000579,-0.1121,3
798070,8.326225271,9.044143163,9.120223281,10.60730466,-15.7914,-0.5763010624,-9.876569488,-0.7179178915,-2.281079386,-1.487081377,4.796755678,34.80266185,0.6557455261,0.5125908656,0.4325491098,0.9761807234,0.8751360291,0.2825138694,0.04482987477,0.8773856502,0.920397732,0.184151,0.170512,-0.0063,0.020582,3
798208,8.577814815,9.354173945,9.421377205,10.53243387,-16.761,0.03593449497,-10.0123956,-0.7763591298,-1.954619058,-1.111056668,18.22439449,32.99084992,0.06173723695,0.1329480854,0.5229295425,0.9798849638,0.8511638762,0.2323322175,0.1602726975,0.869024005,0.9267360516,0.251047,0.204974,0.003282,0.018812,3
798331,8.295442141,9.296116492,9.337447916,10.56064966,-16.5484,-0.03767975226,-9.551966086,-1.000674351,-2.265207521,-1.223201747,5.041561895,58.28046521,0.3240551311,0.3537107332,0.5461576449,,,,0.02407386103,0.9586991944,0.9807203118,0.101516,0.096841,0.01168,-0.191946,3
798661,8.442729128,9.161223327,9.237210887,10.56582401,-15.8263,-0.08835926951,-10.32529542,-0.7184941986,-2.123094886,-1.328613127,5.785918772,47.54302026,0.3669901839,0.3744154474,0.5303098999,0.9966837179,0.9889162467,0.3841978128,0.05781255712,0.9053846967,0.9206258776,0.119902,0.081841,-0.023662,-0.159968,3
798863,8.273527371,9.182893475,9.233353114,10.57290344,-16.0903,-0.07377187226,-9.882006538,-0.9093661046,-2.299376065,-1.339550322,3.614625832,104.0455167,0.1215919276,0.1886351768,0.5162809424,0.9044620599,0.7515871835,0.3703132456,-0.04964797229,1.062893578,1.114186628,0.145198,0.108331,-0.004568,0.00362,3
798906,8.36589197,9.255183389,9.307890915,10.56378471,-16.2115,-0.3928552405,-9.651381152,-0.8892914189,-2.197892738,-1.255893793,7.66410501,63.61728669,0.1562878165,0.2210361319,0.5265928473,,,,-0.1457308626,1.037472531,0.9996188962,0.140719,0.095461,-0.000847,0.016157,3
798987,8.460586081,9.366284963,9.417148381,10.51740567,-16.9143,-0.05797455924,-9.66606109,-0.9056988817,-2.056819586,-1.100257286,9.336453225,37.02565367,0.569215029,0.4720566043,0.4658329826,,,,0.02170199234,0.952725476,0.9875813851,0.241959,0.246667,-0.003332,0.008361,3
799128,8.255649333,9.267714924,9.308024484,10.56625933,-16.4829,-0.6019689639,-9.668548155,-1.01206559,-2.310610001,-1.25823485,4.239507538,40.91089937,0.07207671781,0.1653751124,0.6016586325,0.8978304244,0.7935805113,0.4399657228,-0.04733157393,1.045973578,1.097926471,0.194742,0.17808,0.001152,0.009922,3
799303,8.356764416,9.245379454,9.298164336,10.55986822,-16.4248,-0.6535942291,-9.51194876,-0.8886150375,-2.2031038,-1.261703881,8.486167825,60.24447687,0.1452082319,0.2055247766,0.5095308484,0.9934479437,0.9709311389,0.3294237826,-0.06201403727,1.029973112,1.080770516,0.101435,0.085056,-0.007907,-0.108616,3
799444,8.36909457,9.187496685,9.248916753,10.56656621,-16.0425,0.1001368252,-9.984164392,-0.8184021149,-2.197471639,-1.317649456,14.28039975,90.57764117,0.2695056406,0.3694754032,0.6546088926,,,,0.06269127704,0.8555476567,0.9412381631,0.106353,0.076873,-0.032638,-0.17909,3
799464,8.350066216,9.421068487,9.456465243,10.47591664,-16.6028,0.0161198674,-9.586871157,-1.07100227,-2.125850423,-1.019451396,8.224730063,174.1796183,0.6042378398,0.4919752166,0.4573336378,,,,0.1177462587,0.9255610924,0.9394327906,0.121708,0.109274,0.019958,-0.170559,3
800414,8.224272542,9.135733314,9.185963677,10.57959329,-16.0154,-1.749285045,-9.557914643,-0.9114607716,-2.355320749,-1.393629615,14.013833,133.7940031,0.06366929067,0.1592867945,0.618742605,0.9571266135,0.9155105928,0.4816473351,0.0717343084,0.9044899382,0.9999592545,0.272083,0.26583,-0.013376,0.048138,3
800465,8.308188354,9.253083875,9.299785169,10.55562115,-16.6501,-0.9871850309,-9.473497492,-0.9448955209,-2.2474328,-1.255835985,16.65038734,165.9783767,0.1874383268,0.2458306124,0.5280450568,0.9703827146,0.9426663508,0.4934636913,0.1117774593,0.87171942,1.012546715,0.237763,0.222747,0.000293,0.028162,3
800741,8.339637741,9.226112706,9.279143045,10.55200243,-16.3763,-0.1253949974,-9.522014865,-0.8864749651,-2.212364686,-1.272859382,7.725429167,22.72766892,0.137961235,0.2072113754,0.529453825,,,,-0.00244184119,0.9345052682,1.014184071,0.149832,0.088371,-0.032807,-0.102881,3
800770,8.24279122,9.295467136,9.332326544,10.53509462,-16.2695,-0.7384182285,-9.520407418,-1.052675915,-2.292303397,-1.202768074,6.805402871,104.8681967,0.08666493894,0.1479870653,0.4857642098,,,,0.0839080808,0.9077113249,0.9558056876,0.183486,0.140359,-0.001785,0.005304,3
801042,8.262646565,9.282780411,9.322380833,10.53383396,-16.1622,-1.302441304,-10.38989493,-1.020133846,-2.271187396,-1.211453128,9.303205501,77.55774428,0.6312577022,0.3624461998,0.2972238012,,,,-0.05798130296,0.9592264351,0.9386974195,0.236,0.270166,-0.0119,-0.139656,3
801540,8.373998053,9.321819598,9.368223473,10.50478161,-16.4298,0.2246458859,-9.932464728,-0.9478215445,-2.13078356,-1.136558139,19.78021222,32.56842827,0.4843950494,0.2815099458,0.302678145,,,,-0.114175991,0.7723435238,1.091341241,0.252173,0.204893,-0.012433,-0.160218,3
801676,8.42373446,9.447809689,9.48706804,10.40258693,-16.5505,-0.5201549636,-9.537729062,-1.024075229,-1.978852473,-0.9155188927,44.7893006,110.7864878,0.5972144156,0.3707282228,0.3278178994,0.9702091394,0.9430701538,0.4968652207,-0.3693190945,0.5882845489,0.7636144169,0.247795,0.234123,-0.003831,0.005397,3
802067,8.458380286,9.015720454,9.121950416,10.55658224,-16.2397,-0.04006997293,-9.834069307,-0.5573401679,-2.098201956,-1.434631826,9.272049414,102.0784407,0.6176366272,0.4025535945,0.3460079843,,,,0.0850713937,0.9081977606,1.00999887,0.184675,0.181493,0.016186,-0.153236,3
803469,8.452392009,9.278350809,9.338781798,10.51403941,-16.7045,-0.2685336571,-9.74967204,-0.8259587992,-2.061647403,-1.175257614,11.08993971,56.23090586,0.6805864023,0.3191085564,0.2306716959,0.9241818287,0.8199431865,0.4102588952,-0.09671313299,1.104122948,1.078623189,0.296774,0.271264,0.008339,-0.069945,3
803506,8.322689056,9.223797462,9.275170608,10.5027182,-16.3804,-0.2194697037,-9.634048583,-0.9011084062,-2.180029149,-1.227547597,2.044765953,58.98732875,0.535815337,0.4871309839,0.5191653921,,,,0.01416222951,0.9375597976,0.992692345,0.10614,0.065568,0.000638,0.012069,3
803831,8.481947253,9.148180963,9.232992503,10.53304066,-16.6228,-0.5102521781,-9.691928238,-0.6662337102,-2.051093409,-1.300048159,2.068519264,38.48244719,0.4532419342,0.364316198,0.4296679381,0.9645297182,0.8586252418,0.3212153653,0.1877571303,0.9260734501,1.034150601,0.061597,0.056461,-0.004561,-0.163643,3
804575,8.298896474,9.194699568,9.246667809,10.53030414,-16.3267,-1.102641092,-9.473617093,-0.8958030942,-2.231407665,-1.28363633,4.438308952,71.95477787,0.124515418,0.2328298926,0.6348249823,0.9200172133,0.8598604516,0.4966011572,0.08657826289,1.017956296,1.050326593,0.284027,0.230268,,,3
804700,8.450537772,9.19612749,9.267878083,10.53009996,-16.6295,-0.4036149179,-9.62803429,-0.7455897184,-2.079562192,-1.262221882,14.10594689,51.55277349,0.09940907608,0.1200892793,0.3640905257,0.9694466701,0.9307253335,0.451794957,0.1078272829,0.7764718384,1.023247448,0.317535,0.304825,-0.012616,-0.085841,3
804880,8.294660333,9.296181998,9.33743657,10.49508527,-16.3711,0.0260862775,-9.521238146,-1.001521666,-2.200424934,-1.157648696,19.16725014,92.26949323,0.1722341426,0.2180619394,0.48983875,0.9845662555,0.9403956873,0.3462101661,0.09915470517,0.8722244616,0.9953538186,0.235401,0.210784,0.011359,-0.00383,3
805443,8.564770268,9.213113852,9.301153357,10.49146118,-16.7414,-0.197162543,-9.686707712,-0.6483435832,-1.926690913,-1.190307824,6.413823034,79.42308475,0.1617981401,0.1820123377,0.4213121598,0.981883783,0.8734346236,0.2436449355,-0.01129638377,0.9778242432,0.9528763613,0.197472,0.139323,-0.002202,0.027107,3
806241,8.239320812,9.366213295,9.397485736,10.48134611,-16.142,0.1994730127,-9.52958288,-1.126892483,-2.242025301,-1.083860377,13.22160997,177.3823273,0.2484325982,0.2562460457,0.4610890953,0.8427990724,0.8492643158,0.694705714,0.2718111193,0.850106794,0.9640782635,0.262196,0.267882,0.003489,0.018602,3
806516,8.240705217,8.846857032,8.942951758,10.54911373,-15.8083,0.01620704216,-10.03253807,-0.606151815,-2.308408515,-1.606161973,1.230067107,60.24134771,0.8226596252,0.5633852704,0.3166044452,0.9271265168,0.8534247848,0.4590529271,0.03464105896,0.9337885031,0.9223630825,0.151219,0.164572,0.023455,0.023641,3
806670,8.296471978,9.261036333,9.305772609,10.50702284,-16.2799,-1.1617722,-9.709906051,-0.964564355,-2.210550861,-1.20125023,13.74214915,107.5008146,0.1066444963,0.1392349308,0.4069510512,0.9556458771,0.9252863917,0.5255900698,-0.1430324577,0.8892772343,1.072557282,0.218563,0.182876,0.008916,-0.147734,3
806950,8.398507182,9.253459164,9.310231526,10.49716436,-16.4997,-0.6542469922,-9.687878785,-0.8549519823,-2.098657177,-1.186932832,15.83707299,105.6021751,0.4756075753,0.27450676,0.2997568457,0.9660722681,0.9344172902,0.4916360391,0.02070999764,0.9099580835,0.9933997688,0.298184,0.270475,-0.000883,0.00654,3
809745,8.488246168,9.165256133,9.248175366,10.49366119,-16.4672,-0.5190331009,-9.701733247,-0.6770099648,-2.005415025,-1.245485827,11.40721013,8.477962908,0.1917616082,0.1877958412,0.3925286602,0.9693047835,0.6602626024,0.1564450408,-0.01446365232,0.9547258778,1.126016164,0.366599,0.31857,-0.001337,-0.044546,3
810034,8.341805347,9.485102073,9.515254626,10.37050389,-16.4048,0.05319376559,-9.792451356,-1.143296727,-2.028698543,-0.8552492638,33.79632422,82.23965672,0.439352899,0.2644258113,0.3097290715,,,,-0.0486529478,0.8189877248,0.880927697,0.282125,0.213266,0.009814,-0.007722,3
810508,8.245849026,9.168971824,9.217943569,10.48857135,-16.1062,-0.373375793,-9.603334055,-0.9231227978,-2.24272232,-1.270627777,5.324181958,96.28853342,0.6918855166,0.4397524237,0.3267482547,,,,0.1035671699,0.9018883903,0.9938364636,0.283559,0.268306,0.010032,-0.07788,3
810593,8.272441593,9.313840268,9.35162833,10.4539669,-16.9794,-0.3123870893,-9.24910681,-1.041398675,-2.181525306,-1.10233857,10.73951242,129.7632339,0.4869292794,0.3405089923,0.3717448421,,,,-0.1553207999,0.9559687254,1.058047103,0.198238,0.155374,-0.001268,0.008288,3
810900,8.350479293,9.214809993,9.270443922,10.47488336,-16.3301,-0.2547154795,-9.504857313,-0.8643307001,-2.124404072,-1.204439443,13.43235226,26.1310375,0.3447036802,0.3191161167,0.4642657035,0.9381793143,0.8432241402,0.4026598646,0.06226242896,0.8607140103,0.9205384023,0.273064,0.260126,-0.002449,0.020566,3
811126,8.182095144,9.263884773,9.298446789,10.47101756,-16.1529,-1.139141616,-9.46748796,-1.081789629,-2.288922421,-1.172570775,6.490503886,84.69124284,0.7607246341,0.3591423769,0.2158184916,0.9981888388,0.99281994,0.3535449376,-0.04574844855,0.8915374286,0.8726095074,0.140577,0.16156,-0.00095,0.007653,3
811147,8.315797461,9.295213998,9.338518745,10.44393694,-16.2145,-0.2003519889,-9.923344977,-0.9794165374,-2.128139476,-1.105418192,7.060016357,66.18475564,0.3515469154,0.2775489093,0.3923685288,0.9053324328,0.8941929943,0.6458899198,-0.1495177759,1.047569941,1.297015561,0.098252,0.091006,0.005794,0.017855,3
811647,8.279207918,9.206016645,9.254596822,10.47116936,-16.1512,-1.163370625,-9.743979643,-0.9268087267,-2.191961439,-1.216572535,3.925202611,41.45281875,0.327527479,0.3104669823,0.467991802,,,,-0.1122339499,0.9327741082,1.08370479,0.128501,0.108548,0.002769,0.008873,3
812175,8.286731976,9.080787342,9.145497463,10.47964462,-16.0124,-0.08917080212,-9.964020759,-0.794055366,-2.192912645,-1.334147158,10.70392551,72.57133472,0.2055892062,0.2303709769,0.4653625385,0.9846026915,0.9222211699,0.2982597178,-0.02098905249,0.9011203314,1.071637757,0.274713,0.251694,0.01423,0.013394,3
812924,8.225558906,9.198035843,9.242003959,10.4531982,-16.1335,-0.1123208339,-9.644347914,-0.9724769371,-2.227639297,-1.211194243,8.739921218,66.83889275,0.1575399534,0.2074221662,0.4903248821,0.9005005583,0.7899382062,0.4282219199,-0.06142987273,0.8077262397,0.9489220493,0.195254,0.156763,0.00262,-0.000737,3
813074,8.284494822,9.093327151,9.156021415,10.47991317,-16.0609,-0.2776673451,-10.10088053,-0.8088323284,-2.195418351,-1.323891758,5.320250956,104.5218905,0.2954744714,0.3168206615,0.515787964,0.9975975067,0.9852956997,0.2829992096,0.02928423961,0.9675027625,1.016322501,0.166361,0.104379,0.00038,0.019703,3
813311,8.30721637,9.230619441,9.279561307,10.42652489,-16.2108,-0.0910717158,-9.796855035,-0.9234030718,-2.119308523,-1.146963586,19.32349144,128.0494517,0.7504059299,0.4845234499,0.3194374394,,,,0.05252940424,0.8774670898,0.9135122781,0.155878,0.077577,-0.008683,0.006606,3
813803,8.463014456,9.194301431,9.268260766,10.44205129,-16.4761,0.1674589182,-9.800362378,-0.7312869754,-1.979036838,-1.173790528,20.51690137,21.23070177,0.1502191618,0.209503585,0.509599187,,,,0.04070151813,0.8517814949,0.9508354766,0.191638,0.168583,0.014145,-0.142288,3
814844,8.267571693,9.153983666,9.207021246,10.4644597,-16.0703,-0.272805302,-9.714759952,-0.8864119735,-2.196888004,-1.25743845,5.565908506,16.27412735,0.1400098142,0.2230545538,0.5671010151,0.9721155867,0.9544716022,0.5419122246,-0.002376923577,0.9520473035,1.091809501,0.208283,0.189002,-0.005644,0.015205,3
817622,8.203464036,9.263350219,9.29962738,10.4150412,-15.9973,0.122371883,-10.07450287,-1.059886183,-2.211577165,-1.115413821,6.466746331,90.81461219,0.3195438432,0.2926897208,0.446673497,0.9348559207,0.9022290967,0.552262734,-0.08962445629,1.000773594,1.012645429,0.163528,0.145118,0.013697,-0.203998,3
817890,8.544631697,9.175992545,9.267198404,10.39653566,-16.6389,-0.1445767986,-9.869221838,-0.6313608473,-1.851903963,-1.129337256,21.53666683,171.4977465,0.2409615932,0.246589319,0.4516007316,,,,-0.1575043258,0.8077622207,0.8929318348,0.2188,0.199523,0.010122,0.026041,3
824300,8.425660175,9.266617837,9.325129495,10.32604303,-16.3662,-0.239099462,-9.778631436,-0.8409576617,-1.900382853,-1.000913533,6.328669254,120.8421777,0.8728695511,0.3448461436,0.1402063037,0.9942746355,0.9855617321,0.4417056731,-0.01719643396,0.8954384368,0.9222107093,0.094417,0.0757,0.020094,-0.180588,3
824772,8.198414947,9.26657443,9.302194366,10.35584048,-16.002,0.1515728483,-9.71186971,-1.068159483,-2.157425531,-1.053646111,18.63405614,138.0678198,0.7674220459,0.4157544138,0.2516589172,0.9983433268,0.9932093546,0.3477661294,-0.2354829182,0.7227089627,1.009662721,0.166373,0.144465,0.001716,0.008707,3
830347,8.325526159,9.015005909,9.095783335,10.34713367,-15.9435,-0.1359113055,-9.850816129,-0.68947975,-2.021607515,-1.251350338,1.517555938,60.79620337,0.5973468624,0.4427322121,0.4053858051,,,,0.008914274075,0.9892635425,1.147872274,0.076726,0.069866,0.027279,-0.17578,3
119,8.364215104,8.561192891,8.774807173,10.4386583,-16.1151,2.553759698,-9.9848842,-0.1969777877,-2.074443192,-1.663851124,30.47810304,106.2987688,0.1194025864,0.1722552533,0.474892161,0.9690967542,0.9398005737,0.4911107792,0.1774691187,0.7996114374,0.9444833983,0.299539,0.208362,0.005552,-0.006196,3
202,8.335725662,8.981093681,9.069680708,10.02307525,-16.4265,3.545074732,-9.67150032,-0.645368019,-1.687349587,-0.9533945409,7.343004106,52.90174543,0.3604709182,0.2896134346,0.4030292743,0.898720519,0.8708738195,0.5948044903,0.08961021479,0.9479648192,1.029767852,0.184679,0.180858,0.005077,0.003909,3
63958,8.465112347,7.976878611,8.587299506,10.29047697,-15.8647,3.61132934,-10.34503551,0.4882337364,-1.825364622,-1.703177463,15.32949564,28.17684266,0.1574975655,0.1571169899,0.3679590802,,,,-0.141886678,0.8770605325,1.161240232,0.191261,0.164091,0.002359,0.006268,3
64190,8.251658956,6.766269163,8.265635111,9.277898847,-15.7779,4.125957209,-12.13384099,1.485389793,-1.026239891,-1.012263736,2.563136816,0.5090497515,0.3844436469,0.3296433593,0.4418159126,0.8041903029,0.725517446,0.5201977764,0.2965856013,0.9781369774,0.9212439965,0.11407,0.081383,0.001473,0.003553,3
96812,8.232295676,8.966048355,9.039622518,10.49345112,-15.9759,2.252808239,-9.932089449,-0.7337526787,-2.261155443,-1.453828602,4.097570281,71.58517515,0.3685822917,0.3832948029,0.5431601501,,,,-0.08948297704,0.99236734,1.080379205,0.12008,0.100007,0.013018,0.015004,3
96821,8.497938299,8.205621068,8.676953277,10.26964559,-16.3272,3.695731521,-10.01800758,0.2923172301,-1.771707291,-1.592692312,19.43722634,65.19188206,0.4836730646,0.3533113903,0.3902092893,0.964455657,0.9350739427,0.5064443963,0.2287266778,0.8891586224,0.9204596603,0.323366,0.309924,-0.009275,0.008587,3
117316,8.632836754,7.99391195,8.722619902,10.38153042,-16.4163,1.98134877,-10.88182031,0.6389248042,-1.748693666,-1.658910519,15.48723203,63.91715936,0.2853208931,0.3085743945,0.5134246347,,,,-0.1321065721,0.8712305951,1.024821831,0.174972,0.130766,-0.01848,-0.154501,3
